t,x,y,theta,state,front_min,dist_goal,clearance,v,omega
5.649999999999988,2.8901944010867737,2.694291260500904,0.801174273673575,RUN,2.2,8.780187194126711,1.2884572736292852,0.58,3.3332854957957954e-06
5.699999999999988,2.910374451195821,2.715118300082395,0.8011744403378498,RUN,2.2,8.751187194124451,1.2713129339128553,0.58,2.96809545923051e-06
5.749999999999988,2.9305544980161358,2.735945342836203,0.8011745887426227,RUN,2.2,8.722187194132422,1.2544523442277633,0.58,2.642943363715418e-06
5.799999999999987,2.9507345419260673,2.756772388413083,0.801174720889791,RUN,2.2,8.693187194138162,1.2378830122929392,0.58,2.3534429012573696e-06
5.849999999999987,2.970914583216654,2.777599436492892,0.8011748385619359,RUN,2.2,8.664187194169063,1.221612576458427,0.58,2.095672135516694e-06
5.899999999999987,2.9910946222080383,2.798426486813696,0.8011749433455426,RUN,2.2,8.63518719419047,1.2056487993566323,0.58,1.8661631445360058e-06
5.949999999999987,3.0112746591330506,2.8192535391426645,0.8011750366536998,RUN,2.2,8.606187194207575,1.1899995608264673,0.58,1.6617987042742776e-06
5.999999999999987,3.0314546941954177,2.8400805933051743,0.8011751197436352,RUN,2.2,8.57718719420402,1.1746728496775058,0.58,1.479804167546859e-06
6.0499999999999865,3.051634727686178,2.8609076490974985,0.8011751937338438,RUN,2.2,8.5481871941236,1.1596767543268727,0.58,1.3177762159146454e-06
6.099999999999986,3.071814759634435,2.881734706228599,0.8011752596226547,RUN,2.2,8.519187194155073,1.1450194527981896,0.58,1.173489718182992e-06
6.149999999999986,3.0919947903603315,2.9025617645820603,0.8011753182971404,RUN,2.2,8.490187194159272,1.1307092007870239,0.58,1.045056549135289e-06
6.199999999999986,3.1121748199220747,2.923388824099675,0.8011753705499678,RUN,2.2,8.461187194137498,1.1167543195537695,0.58,9.306501718471095e-07
6.249999999999986,3.13235484843608,2.9442158846650273,0.8011754170824763,RUN,2.2,8.432187194092347,1.1031631817633618,0.58,8.287637105791041e-07
6.299999999999986,3.152534876135178,2.9650429459870793,0.8011754585206621,RUN,2.2,8.403187194070815,1.0899441963579806,0.58,7.381378884222982e-07
6.349999999999985,3.1727149029029533,2.985870008240454,0.8011754954275565,RUN,2.2,8.374187194028506,1.0771057929312942,0.58,6.572905021278699e-07
6.399999999999985,3.192894928972237,3.0066970710176975,0.8011755282920818,RUN,2.2,8.34518719409602,1.0646564032673522,0.58,5.854350819115341e-07
6.449999999999985,3.2130749544594437,3.0275241346098483,0.8011755575638357,RUN,2.2,8.316187193983335,1.052604443487966,0.58,5.213524792145453e-07
6.499999999999985,3.233254979364574,3.0483511986676604,0.8011755836314598,RUN,2.2,8.287187193941268,1.0409582937429147,0.58,4.6435029966866107e-07
6.549999999999985,3.2534350036876276,3.0691782631911337,0.8011756068489748,RUN,2.2,8.258187193969821,1.0297262773931557,0.58,4.1355247050377365e-07
6.5999999999999845,3.27361502754502,3.090005328413099,0.8011756275265984,RUN,2.2,8.229187193820772,1.0189166387678323,0.58,3.682259190048691e-07
6.649999999999984,3.2937950508203357,3.110832393867895,0.8011756459378945,RUN,2.2,8.200187193909553,1.0085375199989997,0.58,3.2790829523281747e-07
6.699999999999984,3.3139750740956515,3.1316594595555216,0.8011756623333093,RUN,2.2,8.171187193831123,0.998596936536503,0.58,2.921901180701267e-07
6.749999999999984,3.3341550966724753,3.1524865257088095,0.8011756769428153,RUN,2.2,8.14218719390432,0.9891027540098314,0.58,2.6006894139515484e-07
6.799999999999984,3.3543351190164685,3.173313592094928,0.8011756899462625,RUN,2.2,8.113187193972323,0.980062660120816,0.58,2.3162938195826896e-07
6.849999999999984,3.3745151413604617,3.194140658713877,0.8011757015277317,RUN,2.2,8.084187193873113,0.9714841400784764,0.58,2.0637375076011065e-07
6.8999999999999835,3.3946951634716243,3.214967725565657,0.8011757118464193,RUN,2.2,8.055187193768708,0.9633744501744341,0.58,1.838190050843969e-07
6.949999999999983,3.414875185582787,3.235794792417437,0.8011757210373696,RUN,2.2,8.026187193664303,0.9557405900910232,0.58,1.6390045578476834e-07
6.999999999999983,3.4350552069954574,3.2566218595020473,0.8011757292323924,RUN,2.2,7.997187193878738,0.9485892776862745,0.58,1.4584051020910735e-07
7.049999999999983,3.455235228408128,3.277448927052319,0.8011757365244181,RUN,2.2,7.968187193758748,0.9419269201577747,0.58,1.2983835923687836e-07
7.099999999999983,3.47541525028646,3.298275994602591,0.8011757430163362,RUN,2.2,7.939187193314722,0.9357595889012373,0.58,1.1590468076985518e-07
7.149999999999983,3.4955952716991305,3.319103062618524,0.8011757488115703,RUN,2.2,7.910187192860306,0.930092995725597,0.58,1.0305214304446565e-07
7.199999999999982,3.51577529264614,3.339930130634457,0.8011757539641775,RUN,2.2,7.881187192729926,0.9249324651337474,0.58,9.167538570641354e-08
7.249999999999982,3.5359553145244718,3.360757199116051,0.8011757585479469,RUN,2.2,7.852187191617047,0.9202829113265358,0.58,8.185725226448478e-08
7.299999999999982,3.5561353359371424,3.3815842671319842,0.8011757626408094,RUN,2.2,7.8231871911626305,0.9161488179720325,0.58,7.302046338863787e-08
7.349999999999982,3.576315355487168,3.4024113342165947,0.8011757662918324,RUN,2.2,7.7941871926732125,0.9125342160407124,0.58,6.479771622461011e-08
7.399999999999982,3.596495375968516,3.4232384031638503,0.8011757695317181,RUN,2.1982327391035192,7.765187192198017,0.9094426632147536,0.58,5.7355017531789706e-08
7.4499999999999815,3.6166753973811865,3.4440654711797833,0.801175772399469,RUN,2.16923273968615,7.7361871917436,0.9068772269842564,0.58,5.1691011135067784e-08
7.499999999999981,3.6368554178625345,3.4648925391957164,0.8011757749840198,RUN,2.140232740897872,7.7071871919372565,0.9048404744636891,0.58,4.5831880613063976e-08
7.549999999999981,3.6570354383438826,3.485719608142972,0.8011757772756138,RUN,2.1112327414186938,7.678187191462061,0.9033344539126535,0.58,4.051868272303458e-08
7.599999999999981,3.6772154588252306,3.506546676158905,0.8011757793015479,RUN,2.0822327423639013,7.649187191655717,0.902360685524676,0.58,3.636382447378043e-08
7.649999999999981,3.6973954793065786,3.527373746037483,0.8011757811197393,RUN,2.0532327421092145,7.620187190511668,0.9019201580136185,0.58,3.168049918910991e-08
7.699999999999981,3.7175754997879267,3.5482008140534163,0.8011757827037642,RUN,2.024232742848553,7.591187190705325,0.9020133160621766,0.58,2.87397490850522e-08
7.7499999999999805,3.7377555184066296,3.569027880206704,0.8011757841407516,RUN,1.9952327461587642,7.562187193532831,0.902640066276148,0.58,2.563033746228976e-08
7.79999999999998,3.7579355388879776,3.589854948222637,0.8011757854222683,RUN,1.9662327467562237,7.533187193726488,0.9037997726964198,0.58,2.2963745175505393e-08
7.84999999999998,3.7781155556440353,3.610682014375925,0.8011757865704556,RUN,1.9372327514754653,7.50418719785014,0.905491262301559,0.58,1.9749817831018426e-08
7.89999999999998,3.7982955761253834,3.6315090842545033,0.8011757875579466,RUN,1.908232750843383,7.475187196706091,0.9077128278333377,0.58,1.7405273043634588e-08
7.94999999999998,3.818475592881441,3.6523361578583717,0.8011757884282105,RUN,1.8792327510425593,7.446187195478925,0.9104622443230743,0.58,1.2059612930501603e-08
7.99999999999998,3.838655613362789,3.67316322773695,0.8011757890311912,RUN,1.85023275025975,7.417187194334876,0.9137367586462815,0.58,1.2266429011436397e-08
8.04999999999998,3.8588356375694275,3.693990293890238,0.8011757896445126,RUN,1.8212327485918614,7.3881871932739465,0.9175331291303208,0.58,1.368940516469026e-08
